title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Parking type options,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11
Hubee D's,5,Really good food!! The hubee's sauce is amazing,2024-02-12T05:52:12.350Z,0,,40,TRUE,,,2 months ago,,,,,,,,4,5,3,ChZDSUhNMG9nS0VJQ0FnSUNkcE9xemNBEAE,,,,,Google,,114717408044461002481,,,,,,,,,,,
Hubee D's,5,"The burger combo tasted really good, and those French fries were on point. Definitely worth the money! Plus, having Wi-Fi access is always a nice perk.",2024-02-10T05:33:58.071Z,0,,143,TRUE,,,2 months ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUR0aFpubS1BRRAB,https://lh5.googleusercontent.com/p/AF1QipObe9TCI2LB2F9yJHBBCHiYYm789Q6SN-LoSQrE=w150-h150-k-no-p,,,,Google,,106229620708101656955,,,,,,,,,,,
Hubee D's,5,Love their dry rub wings!,2024-02-08T00:16:34.130Z,0,,16,TRUE,,,2 months ago,,,,,,,,,5,,ChdDSUhNMG9nS0VJQ0FnSUR0OTZDSHBnRRAB,,,,,Google,,107588949953566442279,,,,,,,,,,,
Hubee D's,1,"I was assaulted on Feb 6, 2024 by the cashier , who pulled out a knife and threw bbq sauce on me & due to her being upset that I mentioned I was the “individual who called in to place a to go order ” she asked for my name over the phone which I provided and said “hey girl” and then proceeded to talk to her coworkers in the background and never took my order so I hung up . I called back they sent me to voicemail twice , I didn’t have an issue with it , went in she took my order and started talking to herself communicating threats I still didn’t say anything to her she went to the back to talk to her coworkers which one who also put her hands on someone who was with me . The police came and literally did nothing , a caucasian male not sure if he was the owner or a manager who wasn’t there pulled up last minute didn’t ask if everybody was ok or what happened he proceeded to say “ yall are banned because these are my two best employees” which I mentioned to the police to make sure he doesn’t delete the footage since those are his “best” employees to cover   them . The environment was unsafe , I’ve ate here before and had no issues there are other reviews that mention the cashier stating that she is very rude and has a nasty disposition . Charges were filed as well !",2024-02-07T18:50:25.022Z,1,,1,FALSE,,,2 months ago,,,,,,,Take out,1,,1,ChdDSUhNMG9nS0VJQ0FnSUR0MTlDejBRRRAB,,,,,Google,,112035429305920162221,,,,,,,,,,,
Hubee D's,5,"Always a great place to go for lunch.  Love their salads, best in town!",2024-02-03T18:18:06.283Z,0,,72,TRUE,,,2 months ago,,Lunch,,,$10–20,,Dine in,4,5,4,ChZDSUhNMG9nS0VJQ0FnSUNZLVAyLUt3EAE,,,,,Google,,114421211583183856082,,,,,,,,,,,
Hubee D's,4,Good food..good environment,2024-01-29T11:18:44.522Z,0,,155,TRUE,,,2 months ago,,,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUN0dE92Q3hnRRAB,,,,,Google,,111075642480582142194,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,5,"Best beef on weck outside of Buffalo!  I go to Andersons when I am home but Lebowski has the best beef on weck locally.  We will return!  I ordered the sampler as I was craving wings & beer battered haddock too.  My husband ordered 3 sliders, he enjoyed his burgers & beef on weck.",2024-04-21T05:07:35.794Z,0,,34,TRUE,,,3 days ago,,Dinner,,,$20–30,,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqbHZxQ0dBEAE,https://lh5.googleusercontent.com/p/AF1QipN5UPmNPimOCQvLbqq_vm7P5g_nwlmxKJ3Qx6tW=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM3TyPTsW1E4dObgZHHZVIl6RCl0DN616Xgr-vv=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPz18phuL0VLRgcSs64mgAk-GLGeY_7pH3phEZv=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM5T7m6c9inZt6v4RGrD0rzK4_mZQY6Ntow1Jk5=w150-h150-k-no-p,Google,,106123427457905437697,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,5,,2024-04-06T21:49:10.340Z,0,,56,TRUE,,,2 weeks ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREM0x1c1pREAE,,,,,Google,,112119056609747639140,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,5,"Fantastic wings, drinks, and service!",2024-04-04T22:16:46.295Z,0,,7,FALSE,,,2 weeks ago,,Lunch,,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREaUtYQU1BEAE,,,,,Google,,107569245109749666701,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,5,,2024-04-04T01:39:36.124Z,0,,11,FALSE,,,2 weeks ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEXzRLM0hnEAE,,,,,Google,,100146393986192136408,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,5,"I went with a friend to Lebowski's Neighborhood Grill for the first time.  It is a very cool bar.  I had a Labatt Blue light beer, and I have not had one of these since I was in college.  For lunch, I had the Beef on Weck.  This place is known for this sandwich, and it is roasted beef, caramelized onions, horseradish sauce with beef au jus on their homemade bun.  OMG, it was fantastic, and the french fries were cooked perfectly.  I wish I lived closer to Lebowski's, as I would be here every weekend.",2024-04-02T00:55:42.505Z,0,,183,TRUE,,,3 weeks ago,,Lunch,Plenty of parking,,$30–50,,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEMjZyM1RnEAE,https://lh5.googleusercontent.com/p/AF1QipOSYhsIbmichjreoU3f9_jMYhuaiUtmbX2L1Bmv=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP5yi90eTk9TL_Cr_GN0MyHS19CtWXjEsDdTnc9=w150-h150-k-no-p,,,Google,,112282440783729731643,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,5,,2024-03-25T23:06:11.204Z,0,,86,TRUE,,,4 weeks ago,,Lunch,Somewhat difficult to find parking,,$10–20,,Dine in,4,4,5,ChdDSUhNMG9nS0VJQ0FnSUNEZ3BtODJ3RRAB,,,,,Google,,102514416996202188065,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,5,Great French fries and sandwiches!,2024-03-20T00:30:39.374Z,0,,61,TRUE,,,a month ago,,Lunch,,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5N2VpMDd3RRAB,,,,,Google,,109004287281569635112,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,5,,2024-03-17T16:48:17.510Z,0,,,TRUE,,,a month ago,,Lunch,,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5NFl6RVVREAE,,,,,Google,,113799647833758545555,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,4,,2024-03-16T13:52:59.908Z,0,,6,TRUE,,,a month ago,,,,,,,,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUQ5dHVIdFp3EAE,,,,,Google,,112502615947785074454,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,5,In CLT from out of town because we are catching an early AM flight.  Went here to watch our team play basketball & had our kids in tow.  Kiera was our waitress and she was phenomenal.  The food was great.  We felt like locals.  Highly recommend.,2024-03-02T22:53:06.049Z,0,,7,FALSE,,,a month ago,,Dinner,,,$10–20,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM5MUlPanBBRRAB,,,,,Google,,114488024084532113553,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,5,"OMG!! Do you want to talk about a great place to get something to eat from? Well then Lebowski's is the place to go to, my daughter and I went here for lunch and from the moment we walked in it was a vibe! The service was awesome the food was great and we will definitely be back again. I highly recommend stopping by if you ever get the chance to, because the food is definitely a 10 10 10!! Thank you so much for your great atmosphere and hospitality.",2024-03-02T21:26:09.514Z,0,,47,TRUE,,,a month ago,,Lunch,,,$50–100,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5MUs3blZnEAE,https://lh5.googleusercontent.com/p/AF1QipPPs4tT2xR7Knqk_Fffkk4W2IRxBfAD0cQoBDPw=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM3tsHSMRxAPamQ566ea3TwKBXswOqZZ-8H5Xm2=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipONcNlYfU2npaNuyNOavvIH7RLIzibjAFV8x4mg=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNH6gP96Yz6EIH94ariq_IIIuab4bpPBElBWtRD=w150-h150-k-no-p,Google,,113985947273273049179,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,3,,2024-03-01T17:16:21.749Z,0,,1,FALSE,,,a month ago,,,,,,,Take out,,4,4,ChZDSUhNMG9nS0VJQ0FnSUM5dVBQa0VREAE,,,,,Google,,102066574376454950966,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,2,This restaurant  used  to have good food.  What happened,2024-02-25T13:12:07.529Z,0,,2,FALSE,,,a month ago,,Lunch,,,$10–20,,,5,1,5,ChZDSUhNMG9nS0VJQ0FnSURkcFpUZ1ZBEAE,,,,,Google,,114107406684009941854,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,5,,2024-02-22T12:09:21.119Z,0,,12,TRUE,,,2 months ago,,,,,,,,3,5,5,ChdDSUhNMG9nS0VJQ0FnSURkaW9pQjFnRRAB,,,,,Google,,111919961395580430319,,,,,,,,,,,
Lebowski's Neighborhood Grill & Sport Bar,1,"Food was awful, I ordered a Nacho appetizer, Beef. The meat was unseasoned and burnt! They covered it up with the toppings it was hard and burnt, I will never come back here again because I am sure they knew what they put on my plate and covered up!",2024-02-21T00:22:39.438Z,0,,1,FALSE,,,2 months ago,,,,,,,Dine in,3,1,3,ChdDSUhNMG9nS0VJQ0FnSURkaExHV2pnRRAB,,,,,Google,,100535559594880903431,,,,,,,,,,,
Po Boy's Low Country Seafood,4,"Service was great, greeted with a smile. Atmosphere was clean, peaceful. The food looked great and I was ready to dig in. My fries were cold, and my fish (snapper) was tough. I asked for fresh fries and the fish had previously been frozen. May try again but only if they have FRESH fish!",2024-04-22T13:38:13.328Z,0,,39,FALSE,,,2 days ago,,Lunch,,,$20–30,,,4,3,5,ChZDSUhNMG9nS0VJQ0FnSUNqd2ZQTlp3EAE,,,,,Google,,106908989370075681150,,,,,,,,,,,
Po Boy's Low Country Seafood,4,Kinda pricy,2024-04-22T01:59:48.622Z,0,,49,TRUE,,,2 days ago,,Lunch,,,$50–100,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqbnIyS1Z3EAE,,,,,Google,,108701652853299650410,,,,,,,,,,,
Po Boy's Low Country Seafood,4,,2024-04-21T13:38:45.902Z,0,,20,FALSE,,,3 days ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNqOW9lTHdRRRAB,,,,,Google,,117746210756333853600,,,,,,,,,,,
Po Boy's Low Country Seafood,5,Excellent food and great service. A gem in the city!,2024-04-20T21:24:21.523Z,0,,47,FALSE,,,3 days ago,,Dinner,,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqeHQza1F3EAE,,,,,Google,,106014084656481479834,,,,,,,,,,,
Po Boy's Low Country Seafood,5,The food is ALWAYS fresh when I come here!,2024-04-17T17:20:04.835Z,0,,15,FALSE,,,a week ago,,Dinner,,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqMkxYQ093EAE,,,,,Google,,102743317233597839680,,,,,,,,,,,
Po Boy's Low Country Seafood,5,,2024-04-16T01:30:19.090Z,0,,56,TRUE,2024-04-17T14:14:25.336Z,,a week ago,,,,,,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNzaFBEQ2dBRRAB,,,,,Google,,108258424572138198708,,,,,,,,,,,
Po Boy's Low Country Seafood,5,,2024-04-15T20:56:35.734Z,0,,4,FALSE,2024-04-17T14:14:53.450Z,,a week ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREel9tNmNnEAE,,,,,Google,,104375094334109833682,,,,,,,,,,,
Po Boy's Low Country Seafood,5,,2024-04-14T23:54:55.754Z,0,,8,FALSE,2024-04-17T14:15:12.382Z,,a week ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREaC1tc2RREAE,,,,,Google,,116863072506902900898,,,,,,,,,,,
Po Boy's Low Country Seafood,5,Very nice place to get your seafood fixed fried,2024-04-14T22:39:49.791Z,0,,29,TRUE,2024-04-17T14:16:09.725Z,,a week ago,,Dinner,,,$20–30,,Dine in,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUREaF9TYjN3RRAB,,,,,Google,,104069343953018478775,,,,,,,,,,,
Po Boy's Low Country Seafood,4,I basically tripped over this place. The food is really good. The staff is actually really friendly. Treat them nice and tip them well. They're good people.,2024-04-11T22:51:37.692Z,0,,415,TRUE,2024-04-17T14:16:29.495Z,,a week ago,,Dinner,,,$20–30,,Take out,3,4,4,ChZDSUhNMG9nS0VJQ0FnSUREaGVYS0VnEAE,https://lh5.googleusercontent.com/p/AF1QipOaLGzDfqu2uK6R24w5VVJGaUgQpsQPgQiXGosG=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMpEzE_ZPC9eOijZ4prmJrioXeLM7ccpJLZzZ8v=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNKxJN_fqrLvLmh_sORQvJzl39yCRA9rJ2RyLvG=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOLLWxOw-L3EYBYDC2Jo2lrtFo5RtzRKr8Nh77G=w150-h150-k-no-p,Google,,109303135340454338537,,,,https://lh5.googleusercontent.com/p/AF1QipNlPgS5WDcOQOFzUx3CEqUgiN383Ee9OmWmd-hb=w150-h150-k-no-p,,,,,,,
Po Boy's Low Country Seafood,5,,2024-04-11T14:41:56.700Z,0,,11,FALSE,2024-04-17T14:16:43.902Z,,a week ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREMmJyT1BREAE,,,,,Google,,117508670232281042642,,,,,,,,,,,
Po Boy's Low Country Seafood,5,"We had a great time and a great meal at Po Boy's country seafood! The food is great, the service was great and the atmosphere was very good 😊",2024-04-10T13:43:52.221Z,0,,37,TRUE,2024-04-17T14:17:06.361Z,,2 weeks ago,,Dinner,,,$20–30,,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUREb1ppdUZREAE,,,,,Google,,100771411026452654597,,,,,,,,,,,
Po Boy's Low Country Seafood,1,"My order was lost and food was horrible. Seems to be under new management. Worst experience ever.

I visited Po Boys on Freedom Drive on Friday, April 5th in Charlotte NC. This was my worst experience to-date. I have never been disappointed but I was this time. My food was cold, the corn seemed like it had been sitting and was hard to chew, the fish was small, didn't taste right and the light bread was hard. Oh...after I ordered online I arrived to find out my order was lost through Chow Now and had to wait another 30 minutes to get my order. Wait it gets better, then I'm told they're out of potatoes. I ended up trashing what I didn't taste because it was horrible. I guess all good things come to an end. Was terrible!",2024-04-08T08:11:45.734Z,0,,9,FALSE,2024-04-06T17:39:27.786Z,,2 weeks ago,,Dinner,,,$30–50,,Take out,2,1,1,ChdDSUhNMG9nS0VJQ0FnSUREN00yTnZRRRAB,,,,,Google,,116518399391132227408,,,,,,,,,,,
Po Boy's Low Country Seafood,5,Here food was good also delicious. Employees and management were friendly and their response was quick.,2024-04-08T02:54:12.883Z,0,,2,FALSE,2024-04-17T14:17:34.698Z,,2 weeks ago,,Lunch,,,$50–100,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREcXYtUnFRRRAB,,,,,Google,,108140064112693882647,,,,,,,,,,,
Po Boy's Low Country Seafood,5,This was my first time to this restaurant and I was truly impressed with the level of customer service the taste of the food authentic Cajun experience. Menu had a variety healthy and good choices food was very tasty fish and shrimp was cooked to perfection I recommend the the two-piece Croaker West shrimp combo you won't be disappointed.,2024-04-07T15:51:36.524Z,0,,10,TRUE,2024-04-17T14:18:00.918Z,,2 weeks ago,,Lunch,,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREc3ZDZV9RRRAB,https://lh5.googleusercontent.com/p/AF1QipNOfZKHtl-CnY2G5XO1mB9qZGf3NMgtABkqoYCz=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM-cjIkUzcd-WnQr7E-sWqAsPnt_bTZHRFVyuGH=w150-h150-k-no-p,,,Google,,113944260907279226355,,,,,,,,,,,
Munchies wings and grill,3,Cheesesteak was overly salty...couldn't even eat it.  The wings were just ok.  I wouldn't order from here again,2024-03-18T23:37:09.828Z,0,,67,FALSE,,,a month ago,,,,,,,,,3,,ChdDSUhNMG9nS0VJQ0FnSUQ5aGM2OHlBRRAB,,,,,Google,,106567313790621753315,,,,,,,,,,,
Munchies wings and grill,5,Food pretty good,2024-02-02T05:37:41.179Z,0,,2,FALSE,,,2 months ago,,Dinner,,,$10–20,,Take out,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUR0aUxTOUhREAE,,,,,Google,,112106313277436239082,,,,,,,,,,,
Munchies wings and grill,5,Come here on my work break and the food is always made fresh. Highly reccomend you call in your order because you will definitely have a 15+ min wait time at minimum.,2023-12-21T21:38:13.238Z,0,,24,TRUE,,,4 months ago,,Lunch,,,$10–20,,Take out,3,5,4,ChdDSUhNMG9nS0VJQ0FnSUMxNktiTmhnRRAB,,,,,Google,,115315160876835994310,,,,,,,,,,,
Munchies wings and grill,5,,2023-10-30T03:26:32.444Z,0,,21,TRUE,,,5 months ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNGcFpQMGJ3EAE,,,,,Google,,112810899075820986508,,,,,,,,,,,
Munchies wings and grill,5,i love munchies the owner and workers are so sweet and their jerk wings are crazy good everytime !! bout to go get some again 🥰😋,2023-10-29T21:15:50.371Z,0,,3,FALSE,,,5 months ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNGeGNhTndBRRAB,,,,,Google,,116665139603279241967,,,,,,,,,,,
Munchies wings and grill,5,,2023-09-07T21:47:38.617Z,0,,1,FALSE,,,7 months ago,,,,,,,,,5,,ChdDSUhNMG9nS0VJQ0FnSUNaOHMyc2tBRRAB,,,,,Google,,116283987911391505550,,,,,,,,,,,
Munchies wings and grill,4,,2023-09-05T23:53:31.690Z,0,,93,TRUE,,,7 months ago,,Dinner,,,,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUNaN083TTJ3RRAB,,,,,Google,,112054794174505415414,,,,,,,,,,,
Munchies wings and grill,5,Always good!!,2023-08-23T00:35:50.025Z,0,,35,FALSE,,,8 months ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURwX3EzZ2VBEAE,,,,,Google,,111763366776763873386,,,,,,,,,,,
Munchies wings and grill,2,"Very disappointed, saw the good reviews and wanted to try something new for wings that's not chex and unfortunately it does not compare. Can't believe the size of their flat wings. Chex is way bigger. Some of the flavors were overly salty - almost ridiculous.
Also never got my drink that I ordered with the wing combo. Could definitely use some work.",2023-08-19T03:21:43.787Z,0,,34,FALSE,2023-09-07T13:35:40.933Z,,8 months ago,,,,,$20–30,,Take out,2,1,1,ChZDSUhNMG9nS0VJQ0FnSURwa3FQbU9BEAE,https://lh5.googleusercontent.com/p/AF1QipMN95oCtj2ympQDJl7qb5MvRH6HsGsYCF-TMYEG=w150-h150-k-no-p,,,,Google,,117649042993341285701,,,,,,,,,,,
Munchies wings and grill,3,,2023-08-04T20:35:20.442Z,0,,47,FALSE,,,8 months ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNwZ1lLYURBEAE,,,,,Google,,103900916926088255265,,,,,,,,,,,
Munchies wings and grill,5,The food has been prepared fresh each time I come here. The staff are friendly and the wings and fries are amazing! I’ve tried the hot honey wings and spicy teriyaki and both were sauced well and unique in taste compared to other popular wing spots. Much better actually! Maybe made in-house? The sauce does not taste generic and the texture of the wings are always perfect. The prices and wait times are not bad either. There is a smoke shop attached with equally friendly and helpful staff. He took his time assisting me with my questions and went above and beyond to find answers if he was unsure. I always try to stop by when I’m in the area and will return and suggest your business to others.,2023-07-05T20:24:17.858Z,0,,55,TRUE,,,9 months ago,,Lunch,,,$10–20,,Take out,,5,5,ChZDSUhNMG9nS0VJQ0FnSUNKdV91QldREAE,,,,,Google,,104849863140053175303,,,,,,,,,,,
Munchies wings and grill,5,,2023-05-27T22:30:14.532Z,0,,3,FALSE,,,10 months ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN4NTd6aUJnEAE,,,,,Google,,105015752219223108458,,,,,,,,,,,
Munchies wings and grill,2,"Good flavors and packaged well! Now they’re in my cravings 😫

UPDATE:
WELP. It was great while it lasted with the old owners! There’s new owners with higher pricing and different recipes! Now I’m back at square one trying to find a wing spot thats not Chex!",2023-04-06T16:54:09.498Z,1,,108,TRUE,,,a year ago,,Lunch,,,$10–20,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUN1NVBMdWlnRRAB,,,,,Google,,116812200281234699075,,,,,,,,,,,
Munchies wings and grill,5,"Y'all food is good Fish, wings every thing send ya boy something for free 🙏🏾",2023-04-04T21:19:56.865Z,0,,9,FALSE,,,a year ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNSaVpmMEd3EAE,,,,,Google,,104579756916577814866,,,,,,,,,,,
Munchies wings and grill,3,Wings were ok. Ordered and paid for a 25 piece wing order and only received 20 wings…,2023-03-30T19:49:01.243Z,0,,27,FALSE,,,a year ago,,,,,,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUNSMnIteTh3RRAB,,,,,Google,,115893966052568901038,,,,,,,,,,,
Beauregard's,1,This place needs to be shut down! They cannot pass and have inspection and to get around it they so-called turned into private bar. This establishment is not a private part and if they are going to do something like that to not have and have inspection I do not want to eat there. Hope nobody gets sick.,2023-12-11T21:24:41.536Z,3,,17,FALSE,,,4 months ago,,,,,,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSURWb3ZXWmJnEAE,,,,,Google,,100783938655266593721,,,,,,,,,,,
Beauregard's,5,,2023-12-10T15:57:56.849Z,0,,1,FALSE,,,4 months ago,,,,,$20–30,,,5,4,5,ChZDSUhNMG9nS0VJQ0FnSURWaUotYWJnEAE,,,,,Google,,109595418084971665179,,,,,,,,,,,
Beauregard's,5,"Delicious food, great music, but it switches at night. The wing at night are FIRE.",2023-12-10T03:08:01.267Z,0,,95,TRUE,,,4 months ago,,Other,,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNWMy1uUUpREAE,,,,,Google,,113014439431628698926,,,,,,,,,,,
Beauregard's,5,"Natasha is awesome! We escaped a brief rain shower and enjoyed her company, as well as the sushi. Try the krab rangoon ❤️",2023-12-03T17:43:09.457Z,1,,156,TRUE,,,4 months ago,,Lunch,,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURsMF9HUHRnRRAB,https://lh5.googleusercontent.com/p/AF1QipMd8CrXnLqPaMQ8x9VtyKNGpK4v9_CMYH3mQhnD=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP631JF0Otemgoom2oeM_Px5o5GD7eD1QRvAhbq=w150-h150-k-no-p,,,Google,,115681263068376317394,,,,,,,,,,,
Beauregard's,4,All around good service. Fun environment. Good food. Wings and fries were good. They didn't have bottled wine for bottle service but were able to accommodate by the glass. Event we attended was fun. Loved the live band. Dancing and plenty of space. Clean bathroom. Plenty of parking. Will attend again for events by the LezPartyNC.,2023-11-09T10:39:23.951Z,0,,397,TRUE,,,5 months ago,,Dinner,Plenty of parking,,$20–30,,Dine in,4,4,4,ChZDSUhNMG9nS0VJQ0FnSURGbmNhaUVBEAE,,,,,Google,,112458513836452296614,,,,,,,,,,,
Beauregard's,1,Closed three hours before their posted business hours,2023-08-26T00:16:20.568Z,0,,1,FALSE,,,7 months ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURwbGRqLVNBEAE,,,,,Google,,101117604837923206295,,,,,,,,,,,
Beauregard's,5,,2023-08-04T00:51:36.085Z,0,,3,FALSE,,,8 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNwcnBLaDNRRRAB,,,,,Google,,105469893907858002388,,,,,,,,,,,
Beauregard's,5,great social location,2023-07-27T17:22:56.404Z,0,,5,FALSE,,,8 months ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNweUxmOEVBEAE,,,,,Google,,116842999354179483609,,,,,,,,,,,
Beauregard's,5,,2023-07-25T16:16:27.924Z,0,,2,FALSE,,,8 months ago,,,,,,,,5,4,4,ChZDSUhNMG9nS0VJQ0FnSURKbjlpZFdBEAE,,,,,Google,,112484357349701882654,,,,,,,,,,,
Beauregard's,4,"Went there for a dance event/day party, & did exactly what we were there for, Dance! Beau's has a really nice size dance floor.
It was my first time there & didn't know what to expect, but I was pleasantly surprised at the setup as I walked in.  The look inside takes you off guard since the outside looks like it would be the restaurant it may have been at one time. However, when walking in, it was all about the dance floor for me, & the seating around it.
I didn't eat or drink, so I can only speak on the atmosphere, the setup, and the floor, which were all Great... Again, much to my surprise. Great job Beauregard's!",2023-06-26T10:57:07.875Z,0,,26,TRUE,,,9 months ago,,Other,,,,,,5,,,ChdDSUhNMG9nS0VJQ0FnSUNKcHN2djZRRRAB,,,,,Google,,107263976748312923021,,,,,,,,,,,
Beauregard's,5,,2023-06-22T20:23:34.100Z,0,,2,FALSE,,,10 months ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNKM0xqNklnEAE,,,,,Google,,111538055926804897565,,,,,,,,,,,
Beauregard's,5,Always a great experience,2023-05-24T19:10:57.391Z,0,,35,TRUE,,,11 months ago,,Other,,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUN4by1EMXpRRRAB,,,,,Google,,113822345135063754549,,,,,,,,,,,
Beauregard's,1,It was closed although the sign said it should've been open,2023-05-21T01:32:37.183Z,0,,115,FALSE,,,11 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN4bWFDUzRBRRAB,,,,,Google,,103563269050951019688,,,,,,,,,,,
Beauregard's,4,,2023-05-18T18:14:13.336Z,0,,7,FALSE,,,11 months ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN4enRhMGFnEAE,,,,,Google,,117455683911142796233,,,,,,,,,,,
Beauregard's,5,"Very comfortable, just need a smoking area inside",2023-04-25T15:28:16.741Z,0,,11,FALSE,,,11 months ago,,Lunch,,,$50–100,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURScnZhRHJRRRAB,,,,,Google,,113223108121687429773,,,,,,,,,,,
Burtons Grill & Bar,5,Excellent food and service,2024-04-24T14:22:00.922Z,0,,43,TRUE,,,5 hours ago,,Dinner,,,$20–30,,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqcmVTeFNnEAE,,,,,Google,,115944691047336030593,,,,,,,,,,,
