title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Recommendation for vegetarians,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12
Trailer Birds,1,Horrible overall,2023-12-31T00:00:09.928Z,1,,7,FALSE,,,3 months ago,,Dinner,,$100+,Take out,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUMxb2JySnJnRRAB,,Google,,104063085959976441934,,,,,,,,,,,,,,,,
Trailer Birds,2,"1. This is a ghost kitchen, and you have to order ahead.
2. Ordered hot, and what I received was most definitely NOT spicy. Recommend ordering hotter than you might normally.
3. I received a plain sandwich. It should have come with cheese and slaw, and I got none of that.
4. Fries were decent.

Overall: I'm not impressed. Will not return. Cannot recommend.",2023-08-30T01:34:57.765Z,3,,34,TRUE,,,7 months ago,,Dinner,,$10–20,Take out,,2,2,ChdDSUhNMG9nS0VJQ0FnSURwLV9DUDB3RRAB,,Google,,107745981964022820091,,,,,,,,,,,,,,,,
Subway,1,Missing item and missing ingredients on sandwich. TRASH location as usual.,2024-04-13T22:45:40.877Z,0,,62,TRUE,,,a week ago,,Dinner,,$10–20,Delivery,3,3,1,ChdDSUhNMG9nS0VJQ0FnSUREMDZqS3Z3RRAB,,Google,,112920818303051331163,,,,,,,,,,,,,,,,
Subway,5,,2024-03-05T00:59:30.579Z,0,,4,FALSE,,,a month ago,,Dinner,,$10–20,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5aHJHQTJ3RRAB,,Google,,117108558655080557395,,,,,,,,,,,,,,,,
Subway,5,,2024-02-21T00:17:06.516Z,0,,1,FALSE,,,2 months ago,,Lunch,,$10–20,Take out,4,5,5,ChZDSUhNMG9nS0VJQ0FnSURkaE42QmFnEAE,,Google,,113781812684752170997,,,,,,,,,,,,,,,,
Subway,5,These ladies rock some subs!!,2024-02-10T22:31:43.365Z,0,,123,TRUE,,,2 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkcUk3SWFBEAE,,Google,,118263143952841091819,,,,,,,,,,,,,,,,
Subway,1,"Website says open, sign says open I drove here the doors are locked workers standing inside ignoring customers. I would like to know if whoever the owner is understands the staff is driving them out of business!",2024-02-07T14:26:58.422Z,0,,4,FALSE,,,2 months ago,,,,,,1,,1,ChdDSUhNMG9nS0VJQ0FnSUR0eC1lcndBRRAB,https://lh5.googleusercontent.com/p/AF1QipPUAZCWMqbNpneunvaHoNjwQsxTNX5pxsR3FBpf=w150-h150-k-no-p,Google,,107200133774544073073,,,,,,,,,,,,,,,,
Subway,1,Had to go somewhere else because of Bad customer service!,2024-01-31T02:23:18.488Z,0,,10,FALSE,,,2 months ago,,,,,,,,1,ChdDSUhNMG9nS0VJQ0FnSUN0LVlxVTBnRRAB,,Google,,102592122803827603041,,,,,,,,,,,,,,,,
Subway,5,,2024-01-19T21:39:37.534Z,0,,4,FALSE,,,3 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURONE8teGV3EAE,,Google,,116609533166173828540,,,,,,,,,,,,,,,,
Subway,1,Every time I go in there the customer service sucks I don’t know about the day shift But 2nd shift sucks they need to learn Some customer service skills Oh yeah! I ordered two 6 inch and it looked more like a 5 And my bread was over toasted 🤦🏽‍♀️,2024-01-18T20:44:29.301Z,2,,6,FALSE,,,3 months ago,,Dinner,,$10–20,Take out,1,2,1,ChZDSUhNMG9nS0VJQ0FnSUNOM1lhS1JREAE,,Google,,108105975321868719954,,,,,,,,,,,,,,,,
Subway,1,Messed up my order and don’t want to make it right,2024-01-09T01:06:21.008Z,1,,12,FALSE,,,3 months ago,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUQxMWItVjRBRRAB,,Google,,117324357985597551681,,,,,,,,,,,,,,,,
Subway,1,Overall lazy. They messed up my online order and I told them at the store and the person said “oh you have to get a refund online” so I went online and it said they had to give me the refund.I’ve been calling everyday since and they don’t pick up,2024-01-09T00:57:25.779Z,1,,9,FALSE,,,3 months ago,,,,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUQxMWVmN1ZREAE,,Google,,107561840696880682754,,,,,,,,,,,,,,,,
Subway,5,,2024-01-03T21:46:06.115Z,0,,1,FALSE,,,3 months ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMxcTh5aDhnRRAB,,Google,,108389747559514041332,,,,,,,,,,,,,,,,
Subway,4,,2023-11-21T20:29:39.008Z,0,,1,FALSE,,,5 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNsNmYtOGF3EAE,,Google,,114863277508021271676,,,,,,,,,,,,,,,,
Subway,4,,2023-11-17T03:33:59.300Z,0,,45,TRUE,,,5 months ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNsaHRhYTNnRRAB,,Google,,108713302407865292872,,,,,,,,,,,,,,,,
Subway,4,,2023-11-15T20:37:07.560Z,0,,105,TRUE,,,5 months ago,,Dinner,,$10–20,Take out,3,4,4,ChdDSUhNMG9nS0VJQ0FnSUNseXFxSXlBRRAB,,Google,,110684491976225917150,,,,Somewhat recommend,,,,,,,,,,,,
Subway,4,,2023-11-08T12:46:00.534Z,0,,4,FALSE,,,5 months ago,,Lunch,,$10–20,Dine in,4,4,4,ChdDSUhNMG9nS0VJQ0FnSURGMmE2MnZ3RRAB,,Google,,108537186919404139029,,,,Highly recommend,,,,,,,,,,,,
Taco Bell,5,,2024-04-22T05:06:13.188Z,0,,23,TRUE,,,a day ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqM3RfLTdnRRAB,,Google,,111415096930851093878,,,,,,,,,,,,,,,,
Taco Bell,1,,2024-04-21T14:37:09.236Z,0,,2,FALSE,,,2 days ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqam9ydUVREAE,,Google,,100502662253980155923,,,,,,,,,,,,,,,,
Taco Bell,4,,2024-04-19T21:13:05.623Z,0,,8,TRUE,,,3 days ago,,,,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUNqOHBtV3lnRRAB,,Google,,113600544724008816444,,,,,,,,,,,,,,,,
Taco Bell,1,"soy uber driver estuve 1hr en el establecimiento para recojer una orden de 3 articulos 🙄 que clase de ""fast food"" es este ?",2024-04-16T21:54:16.782Z,0,,1,FALSE,,,6 days ago,,,,,,1,,1,ChdDSUhNMG9nS0VJQ0FnSUNqMElDRDlnRRAB,,Google,,112413697121348779385,,,"I'm an Uber driver. I was at the establishment for 1 hour to pick up an order of 3 items. What kind of ""fast food"" is this?",,,,,,,,,,,,,
Taco Bell,1,I got sick and they acted liked they could not hear what I said,2024-04-16T01:08:16.953Z,0,,43,TRUE,,,a week ago,,Dinner,,$1–10,Take out,4,1,1,ChdDSUhNMG9nS0VJQ0FnSURENzR5WV9nRRAB,,Google,,106392835932444445683,,,,,,,,,,,,,,,,
Taco Bell,5,Quick good food,2024-04-12T23:22:33.229Z,0,,455,TRUE,,,a week ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREN2JTOHFBRRAB,,Google,,115542904528592109815,,,,,,,,,,,,,,,,
Taco Bell,5,"good ole taco bell, nothing new i can share here willing to bet we all know taco bell well, the service at this location was actually very good compared to others they do stay open late and don’t seem to be so rude to would  recommend this location",2024-04-12T14:31:29.868Z,0,,12,TRUE,,,a week ago,,Dinner,,$10–20,Take out,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUREdFkzTkNBEAE,,Google,,114494807711049109764,,,,,,,,,,,,,,,,
Taco Bell,4,"Regular ol' Taco Bell... Nothing exceptional, but nothing bad to report either.",2024-04-09T08:28:24.531Z,0,,69,TRUE,,,2 weeks ago,,Lunch,Plenty of parking,$1–10,Take out,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUREdHItc0ZREAE,,Google,,104678512071942894573,,,,,,,,,,,,,,,,
Taco Bell,4,,2024-04-08T17:47:38.071Z,0,,123,TRUE,,,2 weeks ago,,,,,Take out,4,5,4,ChZDSUhNMG9nS0VJQ0FnSUREeHVXQWRBEAE,,Google,,111244929764972847441,,,,,,,,,,,,,,,,
Taco Bell,3,,2024-03-29T12:45:20.969Z,0,,21,TRUE,,,3 weeks ago,,,,,,4,3,5,ChZDSUhNMG9nS0VJQ0FnSUNEMFlIeE5REAE,,Google,,115579009993281026137,,,,,,,,,,,,,,,,
Taco Bell,3,,2024-03-16T10:50:49.050Z,0,,2,FALSE,,,a month ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQ5MW9pRWF3EAE,,Google,,107636677078543718016,,,,,,,,,,,,,,,,
Taco Bell,1,Please do not eat this it gave me diarrhea 🤦,2024-03-10T06:03:49.322Z,0,,2,FALSE,,,a month ago,,,,,,1,1,5,ChZDSUhNMG9nS0VJQ0FnSUM5MjRMaWRnEAE,,Google,,100355312271143554442,,,,,,,,,,,,,,,,
Taco Bell,1,I don't even write reviews. I don't have the time for that mess but imma surely make time for this one. First of all it's tacobell there's no real expectation for fast food. Still when you can't even throw some beans and cheese on a tortilright there's some issues. That definitely needs to be addressed. All I wanted was a few simple burritos. And what I got was that crap I ordered a chicken enchilada burrito and I only got a few small slivers of chicken. I don't understand how that passes as a proper made chicken enchiladas burrito. Especially given the fact you have a menu to guide you and a specific measurement scoop to give the exact amount everytime.that is wrong and disrespectful in so many levels.look I get it it i really do sometimes you just may not have the right amount to make the proper portion of an item pulled or maybe just out of stock. But that don't mean that you can make a person believe that they will be getting what they ordered. All I got was a rice and cheese with red sauce burrito. you couldve just said we dont have that item available at this time not make people pay for it anyway. You took my money and just slapped crap into a tortilla knowing thats not at all what i paid for WRONG AND UNPROFESSIONAL. There's a difference of making mistakes and just down right not doing it right just because you just dont care. If your gonna do it do it right or not at all not a recommended  place to eat at,2024-03-06T05:02:33.069Z,0,,4,FALSE,,,a month ago,,,,$1–10,,,,,ChdDSUhNMG9nS0VJQ0FnSUM5X3VTcXdBRRAB,https://lh5.googleusercontent.com/p/AF1QipMgqWN-jI5NIpmiqfycWRaWRFTqGiNh4OmGO4dx=w150-h150-k-no-p,Google,,103543821808523611488,,,,,,,,,,,,,,,,
Taco Bell,1,Got food poisoning they used old bacteria filled oil and food,2024-03-05T19:48:07.443Z,0,,25,TRUE,,,a month ago,,Dinner,,$10–20,Take out,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUM5cnZ1RVRBEAE,,Google,,110619397499664437947,,,,,,,,,,,,,,,,
Taco Bell,4,,2024-03-03T02:05:07.504Z,0,,13,FALSE,,,a month ago,,Dinner,,$1–10,Take out,,4,5,ChdDSUhNMG9nS0VJQ0FnSUM5dElyUnBRRRAB,,Google,,102717150314623262000,,,,,,,,,,,,,,,,
Chicken Express,1,You guys think you’re slick offering (buy one get one) and charging $15 for the first meal as if we don’t notice you’re charging double and sayings it’s get one free… sneaky and annoying. Blatant lie. They advertise it on Uber eats,2024-04-15T23:06:22.814Z,0,,43,TRUE,,,a week ago,,,,$20–30,Delivery,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUREcjY2MkpnEAE,,Google,,110244684819405144305,,,,,,,,,,,,,,,,
Chicken Express,5,,2024-04-15T13:14:42.908Z,0,,35,FALSE,,,a week ago,,Dinner,,$30–50,Take out,4,4,5,ChdDSUhNMG9nS0VJQ0FnSUREdDVETG5RRRAB,,Google,,109513707464812235095,,,,,,,,,,,,,,,,
Chicken Express,4,,2024-04-06T11:52:43.655Z,0,,105,TRUE,,,2 weeks ago,,Dinner,,$10–20,Take out,3,4,4,ChZDSUhNMG9nS0VJQ0FnSUREekxqX09REAE,,Google,,110684491976225917150,,,,,,,,,,,,,,,,
Chicken Express,1,"I was just up there and whoever the manager was (male) does not have the customer in mind.  Every time I come up there, I’m interrupted while I’m giving my order through the drive thru which results in my order being WRONG. I told the person today to STOP TALKING and let me finish my order.  The manager then got on and told me not to talk to his people that way.  He then tried to sell me a pie and told me it might cheer me up. LOL.
Guess what….YOU STILL GOT MY ORDER WRONG.   YOU GET MY ORDER WRONG EVERY SINGLE TIME I’M UP THERE.  It’s because the people working the drive thru DO NOT LISTEN.  You handed me my food and then you wanted me to PARK for the rest of my order which was DRINKS. REALLY???  Park for drinks??  I will be contacting the corporate office and will let them know the horrible service and people that are working there.  It’s unbelievable.

4/3/24 - UPDATE:  Talked to the owner.  He could care less.  Seriously.  A complete waste of my time.  NEVER AGAIN.  Just lost a customer.",2024-04-03T17:24:48.083Z,0,,3,FALSE,,,2 weeks ago,,Dinner,,$20–30,Take out,1,3,1,ChZDSUhNMG9nS0VJQ0FnSUNEX2EtV0dnEAE,,Google,,103493190618341376201,,,,,,,,,,,,,,,,
Chicken Express,4,,2024-03-31T21:04:13.919Z,0,,4,FALSE,,,3 weeks ago,,,,,,4,4,3,ChdDSUhNMG9nS0VJQ0FnSUNEZ19TNmxRRRAB,,Google,,108357654540545067580,,,,,,,,,,,,,,,,
Chicken Express,5,,2024-03-26T19:05:31.906Z,0,,36,FALSE,,,4 weeks ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEeW9qNldREAE,,Google,,116347673021947409058,,,,,,,,,,,,,,,,
Chicken Express,1,Forgot mu mash potatoes in the first order. Then I came back today and they gave me the wrong type of tenders three times.,2024-03-23T18:32:57.290Z,0,,4,FALSE,,,a month ago,,Lunch,,$10–20,Take out,3,3,2,ChdDSUhNMG9nS0VJQ0FnSUNEaUw2b2tnRRAB,,Google,,105527477415934801160,,,,,,,,,,,,,,,,
Chicken Express,4,,2024-03-22T05:51:51.833Z,0,,21,TRUE,,,a month ago,,,,,,4,4,5,ChdDSUhNMG9nS0VJQ0FnSUM5Njl2bnZ3RRAB,,Google,,110752151241568067294,,,,,,,,,,,,,,,,
Chicken Express,1,Ordered delivery and food needed about 20 mins more cook! Not satisfied!,2024-03-16T23:28:50.279Z,0,,168,TRUE,,,a month ago,,Dinner,,,Delivery,,,,ChdDSUhNMG9nS0VJQ0FnSUQ5cnY3WGdRRRAB,,Google,,118437273366890192561,,,,,,,,,,,,,,,,
Chicken Express,3,,2024-03-11T21:03:52.419Z,0,,5,FALSE,,,a month ago,,,,,Delivery,,,,ChdDSUhNMG9nS0VJQ0FnSUM5XzZUVS1RRRAB,,Google,,100311827036814485864,,,,,,,,,,,,,,,,
Chicken Express,5,,2024-03-10T20:21:36.172Z,0,,17,FALSE,,,a month ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM5bDVES0dnEAE,,Google,,109953264579346703411,,,,,,,,,,,,,,,,
Chicken Express,5,Service was excellent friendly professional organized efficent curteous place is very clean food was excellent..fast and convenient..no issues ....G.S,2024-03-10T08:27:40.112Z,0,,64,FALSE,,,a month ago,,Dinner,,$10–20,Dine in,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUNKcXVfeGp3RRAB,,Google,,117834640656186587461,,,,,,,,,,,,,,,,
Chicken Express,1,"Order from DoorDash here , y’all employers need to stop being lazy make sure everything correct in the bag.",2024-03-08T04:17:35.455Z,0,,5,FALSE,,,a month ago,,,,,,,,1,ChdDSUhNMG9nS0VJQ0FnSUM5OWJuVHV3RRAB,,Google,,105485682074144439156,,,,,,,,,,,,,,,,
Chicken Express,1,,2024-03-07T02:50:55.147Z,0,,147,TRUE,,,a month ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM5NmNtZTRnRRAB,,Google,,108268657948411547187,,,,,,,,,,,,,,,,
Chicken Express,5,Best chicken ever. I love the mashed potatoes and corn nuggets. Convenient location!,2024-03-04T20:08:13.786Z,0,,106,TRUE,,,a month ago,,Lunch,,$10–20,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5LXVteXlBRRAB,https://lh5.googleusercontent.com/p/AF1QipOwF_qpoWv4_gfyCzdsOxu7B2bA1W1hlxhrLcOJ=w150-h150-k-no-p,Google,,111915092625007922931,,,,,https://lh5.googleusercontent.com/p/AF1QipNn_ID2MJ0p94XMMIAdTl6KaBs2pE2XfscPQnoZ=w150-h150-k-no-p,,,,,,,,,,,
Waffle House,4,,2024-04-21T16:40:33.484Z,0,,45,TRUE,,,2 days ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqenNMSVRnEAE,,Google,,108713302407865292872,,,,,,,,,,,,,,,,
Waffle House,1,Trash. Full of trash people. Ordered online and wasn't even acknowledged when I walked in. Just left. Last time I order at this waffle house. Should just close down.,2024-04-21T07:11:59.564Z,0,,29,TRUE,,,2 days ago,,,,,,1,5,1,ChZDSUhNMG9nS0VJQ0FnSUNqMXNURkF3EAE,,Google,,107450030346224669527,,,,,,,,,,,,,,,,
Waffle House,5,Nicest one I’ve been to! Staff is amazing!,2024-04-14T15:34:20.228Z,0,,48,FALSE,,,a week ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREMjdqMENnEAE,,Google,,102387713741099915790,,,,,,,,,,,,,,,,
Waffle House,4,,2024-04-13T11:32:32.307Z,0,,2,TRUE,,,a week ago,,,,,,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUREZzhDNFNBEAE,,Google,,111038276926491504689,,,,,,,,,,,,,,,,
Waffle House,4,,2024-04-08T14:56:37.056Z,0,,30,FALSE,,,2 weeks ago,,Lunch,Not sure,$20–30,Delivery,1,3,2,ChdDSUhNMG9nS0VJQ0FnSUREaHNxZ3dRRRAB,,Google,,108683844085781275252,,,,,,,,,,,,,,,,
Waffle House,5,"Always great food and great service.
Love the real grits, none of this instant stuff.",2024-04-08T01:57:33.217Z,0,,9,FALSE,,,2 weeks ago,,Brunch,Plenty of parking,$10–20,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREcXBXZTBRRRAB,,Google,,103475941375470110103,,,,,,,,,,,,,,,,
Waffle House,1,They just completely forgot about my order and I didn't even get a chance to tell them because no one was around,2024-04-06T05:11:01.288Z,0,,26,FALSE,,,2 weeks ago,,,,,Dine in,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUREdE9qUUhREAE,,Google,,108722746381137597853,,,,,,,,,,,,,,,,
Waffle House,3,,2024-04-05T11:34:40.956Z,0,,28,FALSE,,,2 weeks ago,,,,,,3,3,3,ChZDSUhNMG9nS0VJQ0FnSUREdUs3MkFREAE,,Google,,106805655968265849868,,,,,,,,,,,,,,,,
Waffle House,5,,2024-03-29T18:48:30.048Z,0,,5,FALSE,,,3 weeks ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNEaWRhZWFnEAE,,Google,,100589131302108182756,,,,,,,,,,,,,,,,
Waffle House,5,Excelente  cada vez que puedo voy a desayunar,2024-03-29T00:27:41.961Z,0,,16,FALSE,,,3 weeks ago,,,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEZ2RQa2NREAE,,Google,,100333492374407506601,,,Excellent every time I can I go to breakfast,,,,,,,,,,,,,
Waffle House,5,,2024-03-26T11:50:51.393Z,0,,10,TRUE,,,4 weeks ago,,Breakfast,,$10–20,Take out,3,5,4,ChdDSUhNMG9nS0VJQ0FnSUNEMHYybjlRRRAB,,Google,,114170195590344875327,,,,,,,,,,,,,,,,
Waffle House,5,,2024-03-15T17:25:21.275Z,0,,3,FALSE,,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5MnNxV3BBRRAB,,Google,,113199195503830716933,,,,,,,,,,,,,,,,
Waffle House,4,,2024-03-13T17:33:48.879Z,0,,28,TRUE,,,a month ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ5MUxfSjF3RRAB,,Google,,102463434342934054681,,,,,,,,,,,,,,,,
Waffle House,5,,2024-03-12T22:54:21.572Z,0,,129,TRUE,,,a month ago,,Breakfast,,$20–30,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5bUk3ZUVREAE,,Google,,107847047440369829014,,,,,,,,,,,,,,,,
Waffle House,5,,2024-03-12T02:24:18.178Z,0,,78,FALSE,,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURwNWNMQ3JRRRAB,,Google,,101507686242677014541,,,,,,,,,,,,,,,,
On the Go Food Mart,5,Best philly cheesesteak I've had in a long time!!!,2023-12-27T00:58:18.514Z,0,,36,TRUE,,,3 months ago,,Dinner,,$1–10,Take out,,5,4,ChdDSUhNMG9nS0VJQ0FnSUMxc3EydTRRRRAB,,Google,,117128501770474875171,,,,,,,,,,,,,,,,
On the Go Food Mart,5,,2023-09-26T15:53:28.230Z,0,,48,TRUE,,,6 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURadklDQ1dBEAE,,Google,,107275325479834604161,,,,,,,,,,,,,,,,
On the Go Food Mart,5,my husband n I order from here at least three times a week!!! food is always good n cooked to order....the chicken tenders are really good!!!,2023-09-26T13:25:53.487Z,1,,21,TRUE,,,6 months ago,,Dinner,,$20–30,Take out,4,5,5,ChZDSUhNMG9nS0VJQ0FnSURaM0xqLU5REAE,,Google,,108253104509098390596,,,,,,,,,,,,,,,,
On the Go Food Mart,5,,2023-08-23T17:46:25.748Z,0,,64,TRUE,,,8 months ago,,Lunch,,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSURwa2IzM2tnRRAB,,Google,,101280297049572875687,,,,,,,,,,,,,,,,
On the Go Food Mart,5,Burger & wings fire !!! Love me some hood food,2023-07-04T15:33:51.534Z,0,,11,FALSE,,,9 months ago,,,,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUNKczRQdHN3RRAB,,Google,,102581991198130849387,,,,,,,,,,,,,,,,
On the Go Food Mart,5,Best phillycheese steaks!,2023-06-19T08:16:45.220Z,0,,21,TRUE,,,10 months ago,,Lunch,,$10–20,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNKME1XZDV3RRAB,,Google,,111620204994400426985,,,,,,,,,,,,,,,,
On the Go Food Mart,5,Just got something to drink and candy no food,2023-06-10T22:47:30.433Z,1,,42,TRUE,,,10 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUR4eWMzX0RnEAE,,Google,,111059065413757004661,,,,,,,,,,,,,,,,
On the Go Food Mart,3,,2023-06-06T18:36:53.872Z,0,,50,TRUE,,,10 months ago,,,,,,3,3,3,ChZDSUhNMG9nS0VJQ0FnSUR4LXZpRmNREAE,,Google,,100356073331384766685,,,,,,,,,,,,,,,,
On the Go Food Mart,3,,2023-04-26T00:07:08.617Z,0,,8,FALSE,,,11 months ago,,Lunch,,$10–20,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSURSbnFQVXR3RRAB,,Google,,106443296535047359856,,,,,,,,,,,,,,,,
On the Go Food Mart,4,Great Food good prices,2022-10-31T19:13:44.056Z,0,,7,TRUE,,,a year ago,,Dinner,,$1–10,Take out,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUMtaXNyQ0hREAE,,Google,,108027144192691044173,,,,,,,,,,,,,,,,
On the Go Food Mart,5,,2022-10-16T10:34:08.286Z,0,,13,FALSE,,,a year ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURlamVEUUZBEAE,,Google,,101214944935155456347,,,,,,,,,,,,,,,,
On the Go Food Mart,3,,2022-10-04T21:04:51.110Z,0,,107,TRUE,,,a year ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURlM05hQld3EAE,,Google,,117725853510204935765,,,,,,,,,,,,,,,,
On the Go Food Mart,5,I go to the store everyday almost they have good smothered fries as well as friendly owner,2022-10-02T21:40:07.804Z,0,,12,FALSE,,,a year ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURlNU5lcm13RRAB,,Google,,117097460674110520172,,,,,,,,,,,,,,,,
On the Go Food Mart,5,,2022-09-22T05:15:19.310Z,0,,10,TRUE,,,a year ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNlZ19hQ2dnRRAB,,Google,,109708996549111659769,,,,,,,,,,,,,,,,
On the Go Food Mart,5,,2022-08-29T21:13:21.556Z,0,,10,FALSE,,,a year ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR1cTVmYTVnRRAB,,Google,,114636995626488672136,,,,,,,,,,,,,,,,
Dickey's Barbecue Pit,5,,2024-04-23T04:59:22.942Z,0,,7,FALSE,,,14 hours ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqaWMzSHp3RRAB,,Google,,109029701678468810533,,,,,,,,,,,,,,,,
Dickey's Barbecue Pit,5,The apple bbq sauce made me lose my mind! The meat was fall-off-the-bone tender and the Mac and cheese was gooey with real cheese. I'll go back.,2024-03-27T14:56:26.388Z,0,,30,FALSE,2024-03-28T00:45:22.648Z,,3 weeks ago,,Lunch,,$10–20,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEeHBxTmtRRRAB,,Google,,115893802307605112736,,,,,,,,,,,,,,,,
Dickey's Barbecue Pit,5,,2024-03-21T09:55:57.824Z,0,,41,TRUE,2024-03-22T02:42:50.890Z,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5bTl5bzdRRRAB,,Google,,105115918629925976264,,,,,,,,,,,,,,,,
Dickey's Barbecue Pit,4,,2024-03-15T15:30:00.720Z,0,,2,FALSE,2024-03-17T08:03:26.006Z,,a month ago,,,,,,3,4,4,ChZDSUhNMG9nS0VJQ0FnSUQ5bXRLSmNBEAE,,Google,,108640143454499496910,,,,,,,,,,,,,,,,
Dickey's Barbecue Pit,5,,2024-03-10T01:48:38.412Z,0,,21,TRUE,2024-03-11T03:20:22.237Z,,a month ago,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUM5Ni1mQzZBRRAB,,Google,,110752151241568067294,,,,,,,,,,,,,,,,
Dickey's Barbecue Pit,3,Friendly staff BBQ is ok,2024-02-27T00:36:13.666Z,0,,19,TRUE,2024-02-27T02:15:46.054Z,,a month ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURkMDdpdzdnRRAB,,Google,,107819390165915546206,,,,,,,,,,,,,,,,
Dickey's Barbecue Pit,1,"Food was ok, but the prices is unreal for what you receive!",2024-02-25T21:52:22.643Z,0,,168,TRUE,2024-02-26T05:24:50.011Z,,a month ago,,,,,,1,2,3,ChdDSUhNMG9nS0VJQ0FnSURkdGVid2xBRRAB,,Google,,118437273366890192561,,,,,,,,,,,,,,,,
Dickey's Barbecue Pit,1,Spent $55 for 2 plates when I tell you it was so old and cold omg. I should had known when I saw Indians it was going to be a bad experience. Please please stay far far away from this dump,2024-02-23T12:18:55.685Z,0,,1,FALSE,2024-02-26T05:43:06.426Z,,2 months ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURkMXR5QnRRRRAB,,Google,,117812033875966893391,,,,,,,,,,,,,,,,
